mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	1/4	1/16		1/16	1		-3	75	1	1	
1	0	5/16	1/16		1/16	1		0	72	1	1	
1	0	3/8	1/16		1/16	1		-1	77	1	1	
1	0	7/16	1/16		1/16	1		3	69	1	1	
2	1	0	1/16		1/16	1		-5	73	1	1	
2	1	1/16	1/16		1/16	1		-2	70	1	1	
2	1	1/8	1/16		1/16	1		-3	75	1	1	
2	1	3/16	1/16		1/16	1		1	67	1	1	
2	1	1/4	1/16		1/16	1		0	72	1	1	
2	1	5/16	1/16		1/16	1		-4	68	1	1	
2	1	3/8	1/16		1/16	1		-5	73	1	1	
2	1	7/16	1/16		1/16	1		-1	65	1	1	
3	2	0	1/16		1/16	1		-2	70	1	1	
3	2	1/16	1/16		1/16	1		1	67	1	1	
3	2	1/8	1/16		1/16	1		0	72	1	1	
3	2	3/16	1/16		1/16	1		4	64	1	1	
3	2	1/4	1/16		1/16	1		-4	68	1	1	
3	2	5/16	1/16		1/16	1		-1	65	1	1	
3	2	3/8	1/16		1/16	1		-2	70	1	1	
3	2	7/16	1/16		1/16	1		2	62	1	1	
4	3	0	1/2		1/2	1	1	-3	51	2	2	
4	3	0	1/16		1/16	1		1	67	1	1	
4	3	1/16	1/16		1/16	1		-3	63	1	1	
4	3	1/8	1/16		1/16	1		2	62	1	1	
4	3	3/16	1/16		1/16	1		-3	63	1	1	
4	3	1/4	1/8		1/8	1		-5	61	2	1	
4	3	1/4	1/16		1/16	1		1	67	1	1	
4	3	5/16	1/16		1/16	1		-3	63	1	1	
4	3	3/8	1/8		1/8	1		0	60	2	1	
4	3	3/8	1/16		1/16	1		-4	68	1	1	
4	3	7/16	1/16		1/16	1		-3	63	1	1	
5	4	0	1/2		1/2	1	-1	-3	51	2	2	
5	4	0	1/8		1/8	1		-2	58	2	1	
5	4	0	1/16		1/16	1		-2	70	1	1	
5	4	1/16	1/16		1/16	1		-3	63	1	1	
5	4	1/8	1/8		1/8	1		-4	56	2	1	
5	4	1/8	1/16		1/16	1		0	72	1	1	
5	4	3/16	1/16		1/16	1		-3	63	1	1	
5	4	1/4	1/8		1/8	1		1	55	2	1	
5	4	1/4	1/16		1/16	1		-5	73	1	1	
5	4	5/16	1/16		1/16	1		-3	63	1	1	
5	4	3/8	1/8		1/8	1		-1	53	2	1	
