mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	0	1/4		1/4	1		-5	37	2	1	
1	1	0	1/4		1/4	1		-5	49	1	1	
1	1	0	1/4		1/4	1		-1	53	1	1	
1	1	0	1/4		1/4	1		-4	56	1	1	
1	1	1/4	1/4		1/4	1		-6	30	2	1	
1	1	1/4	1/4		1/4	1		-5	49	1	1	
1	1	1/4	1/4		1/4	1		-6	54	1	1	
1	1	1/4	1/4		1/4	1		-2	58	1	1	
2	2	0	3/8		1/4	3/2		-5	37	2	1	
2	2	0	3/8		1/4	3/2		-5	49	1	1	
2	2	0	3/8		1/4	3/2		-1	53	1	1	
2	2	0	3/8		1/4	3/2		-4	56	1	1	
2	2	3/8	1/8		1/8	1		-6	30	2	1	
2	2	3/8	1/8		1/8	1		-5	49	1	1	
2	2	3/8	1/8		1/8	1		-3	51	1	1	
2	2	3/8	1/8		1/8	1		-2	58	1	1	
3	3	0	1/4		1/4	1		-4	32	2	1	
3	3	0	1/4		1/4	1		-5	49	1	1	
3	3	0	1/4		1/4	1		-3	51	1	1	
3	3	0	1/4		1/4	1		-4	56	1	1	
3	3	1/4	7/32		1/8	7/4		-4	44	2	1	
3	3	1/4	1/4		1/4	1		0	48	1	1	
3	3	1/4	1/4		1/4	1		-3	51	1	1	
3	3	1/4	1/4		1/4	1		-4	56	1	1	
3	3	15/32	1/32		1/32	1		-6	42	2	1	
4	4	0	3/16		1/8	3/2		-1	41	2	1	
4	4	0	1/2		1/2	1		-5	49	1	1	
4	4	0	1/2		1/2	1		-1	53	1	1	
4	4	0	1/2		1/2	1		-4	56	1	1	
4	4	3/16	1/16		1/16	1		-6	42	2	1	
4	4	1/4	3/32		1/16	3/2		-4	44	2	1	
4	4	11/32	1/32		1/32	1		-6	42	2	1	
4	4	3/8	3/32		1/16	3/2		-1	41	2	1	
4	4	15/32	1/32		1/32	1		-3	39	2	1	
5	5	0	1/4		1/4	1		-5	37	2	1	
5	5	0	1/4		1/4	1		-5	49	2	1	
5	5	0	1/4		1/4	1		-1	53	1	1	
5	5	0	1/4		1/4	1		-4	56	1	1	
5	5	0	1/4		1/4	1		-5	61	1	1	
5	5	1/4	1/4		1/4	1		-6	30	2	1	
5	5	1/4	1/4		1/4	1		-6	42	2	1	
5	5	1/4	1/4		1/4	1		-6	54	1	1	
5	5	1/4	1/4		1/4	1		-2	58	1	1	
5	5	1/4	1/4		1/4	1		-5	61	1	1	
6	6	0	3/8		1/4	3/2		-5	37	2	1	
6	6	0	3/8		1/4	3/2		-5	49	2	1	
6	6	0	3/8		1/4	3/2		-1	53	1	1	
6	6	0	3/8		1/4	3/2		-4	56	1	1	
6	6	0	3/8		1/4	3/2		-5	61	1	1	
6	6	3/8	1/8		1/8	1		-9	33	2	1	
6	6	3/8	1/8		1/8	1		-9	45	2	1	
6	6	3/8	1/8		1/8	1		4	52	1	1	
6	6	3/8	1/8		1/8	1		1	55	1	1	
6	6	3/8	1/8		1/8	1		-5	61	1	1	
7	7	0	1/4		1/4	1		-4	32	2	1	
7	7	0	1/4		1/4	1		-4	44	2	1	
7	7	0	1/4		1/4	1		-3	51	1	1	
7	7	0	1/4		1/4	1		-6	54	1	1	
7	7	0	1/4		1/4	1		-5	61	1	1	
7	7	1/4	1/4		1/4	1	1	-4	44	2	1	
7	7	1/4	1/4		1/4	1		-3	51	1	1	
7	7	1/4	1/4		1/4	1		-6	54	1	1	
7	7	1/4	1/4		1/4	1		0	60	1	1	
8	8	0	3/32		1/16	3/2	-1	-4	44	2	1	
8	8	0	3/8		1/4	3/2		-5	49	1	1	
8	8	0	3/8		1/4	3/2		-1	53	1	1	
8	8	0	3/8		1/4	3/2		-5	61	1	1	
8	8	3/32	1/32		1/32	1		-6	42	2	1	
8	8	1/8	3/32		1/16	3/2		-1	41	2	1	
8	8	7/32	1/32		1/32	1		-3	39	2	1	
8	8	1/4	1/8		1/8	1		-5	37	2	1	
9	9	0	1/4		1/4	1		-6	42	2	1	
9	9	0	1/4		1/4	1		-4	44	2	1	
9	9	0	1/4		1/4	1		0	48	1	1	
9	9	0	1/4		1/4	1		-3	51	1	1	
9	9	0	1/4		1/4	1		-4	56	1	1	
9	9	1/4	7/32		1/8	7/4		-3	39	2	1	
9	9	1/4	7/32		1/8	7/4		-4	44	2	1	
9	9	1/4	7/32		1/8	7/4		0	48	1	1	
9	9	1/4	7/32		1/8	7/4		-6	54	1	1	
9	9	1/4	7/32		1/8	7/4		-4	56	1	1	
9	9	15/32	1/32		1/32	1		-6	42	2	1	
9	9	15/32	1/32		1/32	1		-4	44	2	1	
9	9	15/32	1/32		1/32	1		0	48	1	1	
9	9	15/32	1/32		1/32	1		-3	51	1	1	
9	9	15/32	1/32		1/32	1		-4	56	1	1	
