mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	0	6/8	1/8	5/8	2	firstMeasure					2
2	2	0	6/8	3/4	0	2						3
3	3	0	6/8	3/4	0	2						4
4	4	0	6/8	3/4	0	2						5
5	5	0	6/8	3/4	0	2						6
6	6	0	6/8	3/4	0	2						7
7	7	0	6/8	3/4	0	2						8
8	8	0	6/8	3/4	0	2						9
9	9	0	6/8	3/4	0	2						10
10	10	0	6/8	3/4	0	3						11
11	11	0	6/8	3/4	0	3						12
12	12	0	6/8	3/4	0	3						13
13	13	0	6/8	3/4	0	3						14
14	14	0	6/8	3/4	0	3						15
15	15	0	6/8	3/4	0	3						16
16	16	0	6/8	3/4	0	3						17
17	17	0	6/8	3/4	0	3						18
18	18	0	6/8	3/4	0	3						19
19	19	0	6/8	3/4	0	2						20
20	20	0	6/8	3/4	0	2						21
21	21	0	6/8	3/4	0	2						22
22	22	0	6/8	3/4	0	2						23
23	23	0	6/8	3/4	0	2						24
24	24	0	6/8	3/4	0	2						25
25	25	0	6/8	3/4	0	2						26
26	26	0	6/8	3/4	0	2						27
27	27	0	6/8	3/4	0	2						28
28	28	0	6/8	3/4	0	2						29
29	29	0	6/8	3/4	0	2						30
30	30	0	6/8	3/4	0	2						31
31	31	0	6/8	3/4	0	2						32
32	32	0	6/8	3/4	0	2						33
33	33	0	6/8	3/4	0	2						34
34	34	0	6/8	3/4	0	2						35
35	35	0	6/8	3/4	0	2						36
36	36	0	6/8	3/4	0	2						37
37	37	0	6/8	3/4	0	2						38
38	38	0	6/8	3/4	0	2						39
39	39	0	6/8	3/4	0	3						40
40	40	0	6/8	3/4	0	2						41
41	41	0	6/8	3/4	0	2						42
42	42	0	6/8	3/4	0	2						43
43	43	0	6/8	3/4	0	2						44
44	44	0	6/8	3/4	0	2						45
45	45	0	6/8	3/4	0	2						46
46	46	0	6/8	3/4	0	3						47
47	47	0	6/8	3/4	0	3						48
48	48	0	6/8	3/4	0	3						49
49	49	0	6/8	3/4	0	3						50
50	50	0	6/8	3/4	0	3						51
51	51	0	6/8	3/4	0	3						52
52	52	0	6/8	3/4	0	2						53
53	53	0	6/8	3/4	0	3						54
54	54	0	6/8	3/4	0	3						55
55	55	0	6/8	3/4	0	3						56
56	56	0	6/8	3/4	0	3						57
57	57	0	6/8	3/4	0	3						58
58	58	0	6/8	3/4	0	3						59
59	59	0	6/8	3/4	0	3						60
60	60	0	6/8	3/4	0	3						61
